x,y,theta,qz,qw,cmd_v,cmd_om
-0.007573812486947205,0.19388772019461273,1.5693559604596565,0.7207881563895724,0.6931295966482851,0.16759541700138317,-0.09563732131615296
-0.007300962973155433,0.1990942320781348,1.5707997542846401,0.7212853172914636,0.6926061794512163,0.16814630808560185,-0.13497329117355825
-0.007307562142683776,0.20410298467762267,1.5671033931693905,0.7200071452512239,0.6939410709604837,0.16432851552963257,-0.17227606033172563
-0.007291377531991964,0.2097068989225536,1.5660400371817647,0.7196255805076676,0.6943116509664119,0.16776968744442788,-0.1965323374858305
-0.006952043986164322,0.2146227137373137,1.5633582969371516,0.7186858163154206,0.6952680293799864,0.16627013290283701,-0.19920346587896345
-0.006612710440336679,0.21953852855207381,1.5606765566925387,0.7177460521231736,0.696224407793561,0.1634053169015867,-0.24473120775868573
-0.006273374468653346,0.22445437850941705,1.5579947972764794,0.7168062812126627,0.6971807930441726,0.16018442809581757,-0.32099091593211976
-0.005934040922825703,0.22937019332417716,1.5553130570318663,0.7158665170204157,0.6981371714577471,0.16040104093624521,-0.3566789865493774
-0.005704036950519065,0.23502177101999913,1.5516304021806115,0.7145754577822306,0.6994499351806701,0.16337690396361712,-0.3566789865493774
-0.0058144394013068205,0.24051968059499415,1.5380184407957522,0.7098021658770896,0.7043007242100654,0.16847261786460876,-0.35671420506061413
-0.00578421337826897,0.24472524902874673,1.5244168369016513,0.7050071496941146,0.7091228861211764,0.16847261786460876,-0.36803934480501277
-0.0058103154756487035,0.250754135736535,1.511352363288431,0.7003435830885739,0.7136962572013716,0.16847261786460876,-0.39275296140950466
-0.005485326675080605,0.25203337754812943,1.50515623925911,0.6981342734036604,0.7158677869353833,0.16847261786460876,-0.41487020609280806
-0.0055247301490088194,0.25241402919333433,1.5047697355301508,0.697994247939369,0.7160009748714977,0.16847261786460876,-0.419669172167778
-0.005564133622937034,0.2527946808385393,1.5043832318011918,0.6978542224750778,0.7161341628076121,0.16847261786460876,-0.419669172167778
-0.005603537096865249,0.25317533248374424,1.5039967280722326,0.6977141970107864,0.7162673507437264,0.16847261786460876,-0.4711637205274932
-0.005642940570793464,0.2535559841289492,1.5036102243432734,0.697574171546495,0.7164005386798408,0.16847261786460876,-0.5318181661862285
-0.002843866081590396,0.28231375753658583,1.422403858770354,0.6679121389829805,0.7441182981891127,0.16847261786460876,-0.5598519922761551
-0.0022941408840865215,0.28707215225796373,1.4076821392051695,0.6624130875658214,0.7490103481346001,0.16847261786460876,-0.5613971322774887
-0.001837737917016818,0.29244609348961204,1.3877764446856649,0.6549213586273944,0.7555611606809668,0.16847261786460876,-0.5613971322774887
-0.001977040776227209,0.29786395912785946,1.364634247826774,0.6461166836992107,0.7630668813450275,0.16847261786460876,-0.5460590329917162
-0.0008842123291889153,0.30088304318521925,1.3541622453144204,0.6421244452381852,0.766453818892305,0.17427519980905726,-0.5393472982270747
-0.0008064005730514857,0.30127202699227634,1.3528034085544842,0.6416035455942503,0.7668899039503831,0.18256609170477972,-0.46059927831493547
-0.000728588816914056,0.30166101079933344,1.3514445717945482,0.6410826459503153,0.7673259890084612,0.18919306993484497,-0.45116429328918456
-0.0006507770607766264,0.3020499946063905,1.3500857350346123,0.6405617463063803,0.7677620740665392,0.18919306993484497,-0.45116429328918456
0.003979532768064971,0.3236422141787804,1.277752111502839,0.6123751914737933,0.7904140069350702,0.19333717226982117,-0.45116429328918456
0.0057091524033325075,0.32952101427084884,1.2631323815367925,0.6065857859127829,0.7948754232818024,0.19333717226982117,-0.45116429328918456
0.007618015917694099,0.3347608448723177,1.2508238210378368,0.6016878334645147,0.7986005973634488,0.19333717226982117,-0.45116429328918456
0.0093538755460199,0.3416961974621021,1.2348360843899504,0.5952880525252254,0.8033892834410292,0.19333717226982117,-0.45116429328918456
0.01147886871365148,0.34781637615864597,1.2197295760627425,0.5892087192773044,0.8078706220014751,0.19333717226982117,-0.45116429328918456
0.013311318777951433,0.3531656243484143,1.2079451391512206,0.5844423451690943,0.8113338440828859,0.19325664854408056,-0.45116429328918456
0.01348752461200235,0.35369530156829426,1.206661995563365,0.5839214125992156,0.8117082446001027,0.19016897864165522,-0.45116429328918456
0.013663730446053268,0.3542249787881742,1.2053788519755095,0.5834004800293368,0.8120826451173194,0.18919306993484497,-0.45116429328918456
0.013839936280104187,0.35475465600805417,1.204095708387654,0.582879547459458,0.8124570456345361,0.18919306993484497,-0.46382541852308423
0.021838058505401183,0.3756612334784546,1.1479313665998905,0.5598369484644902,0.8285027563600139,0.18504898250102997,-0.5423670958312055
0.023849366265641957,0.380739024006314,1.134348690344809,0.5542021672970745,0.8322927635426673,0.18090489506721497,-0.5900220589569543
0.02654337114633922,0.38691928782194773,1.1179648776358575,0.5473689285885928,0.8368098684792838,0.17429839101483735,-0.6273540723456636
