x,y,theta,qz,qw
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
0.0,0.0,1.5707963267948966,0.7071067811865476,0.7071067811865476
4.287335547181747586e-05,-4.990363673851305748e-06,1.570821681336306952e+00,6.821982520800417005e-01,7.311127522763578579e-01
5.052896095377320759e-05,-8.428202477379527965e-06,1.570814230364497632e+00,6.821957010255473852e-01,7.311154788773671642e-01
2.799934347165624173e-04,3.941635349229474956e-03,1.572308482919821282e+00,6.827086747320755267e-01,7.305701951833241115e-01
3.116090526324653527e-04,8.801450047149227823e-03,1.573127021537995773e+00,6.830083886795703663e-01,7.302915504302468497e-01
7.792176014220504165e-04,1.415003342604065871e-02,1.573434810291873820e+00,6.831181608059621047e-01,7.301836434129621578e-01
1.514548098872892405e-03,1.984166055121526148e-02,1.573413212544555906e+00,6.831025028000056176e-01,7.301827116098803527e-01
1.957039872005612510e-03,2.879365184998936011e-02,1.573954694575099955e+00,6.833209225601578618e-01,7.300199137601950383e-01
2.787331714908070773e-03,3.686119609041208639e-02,1.574594250503827730e+00,6.835732897509526618e-01,7.298216064825374660e-01
2.976637791940503052e-03,3.918616042165373736e-02,1.574522380729862503e+00,6.835509936830056477e-01,7.298503634751234426e-01
2.998991021008659986e-03,3.997201949552531275e-02,1.575012421978100097e+00,6.837321324705691872e-01,7.296853436653626401e-01
3.021344250076817353e-03,4.075787856939689507e-02,1.575502463226337913e+00,6.839132712581327267e-01,7.295203238556017267e-01
4.493911253579701247e-03,6.580007146793455386e-02,1.573512761148028849e+00,6.831888900513783947e-01,7.302021973297609936e-01
5.155830014372673326e-03,7.164565509417708533e-02,1.573333093907246960e+00,6.831186520154791664e-01,7.302586090079108416e-01
5.752522502239341626e-03,7.734710036490005658e-02,1.573360865029213240e+00,6.831226561713317214e-01,7.302425644247096947e-01
6.154320773844528837e-03,8.001564006836583975e-02,1.579836602812378255e+00,6.854605376453986043e-01,7.280024901131133541e-01
6.850849988283483696e-03,8.771638033272988189e-02,1.579008086430388813e+00,6.851683002012013413e-01,7.282963797656275551e-01
7.335420193315329504e-03,9.504046353459860708e-02,1.578263977587724076e+00,6.849075421648226358e-01,7.285621582409003150e-01
7.722476597178740305e-03,9.881338393974174739e-02,1.578457350979376228e+00,6.849782765073497703e-01,7.284962475589153996e-01
7.738686753614224673e-03,9.927306876557465132e-02,1.578277684398736724e+00,6.849134001690578843e-01,7.285583846853195267e-01
7.754896910049708172e-03,9.973275359140756913e-02,1.578098017818097221e+00,6.848485238307659984e-01,7.286205218117237647e-01
7.771107066485191672e-03,1.001924384172404731e-01,1.577918351237457495e+00,6.847836474924741124e-01,7.286826589381278918e-01
8.727849184814371469e-03,1.141427052503349304e-01,1.577972814180243821e+00,6.847965364254481324e-01,7.286566131558098736e-01
1.003811761591459628e-02,1.347128718743885734e-01,1.578893740223461517e+00,6.851276181756531525e-01,7.283365705708071403e-01
1.054509286631409928e-02,1.412942744882205726e-01,1.578100396271272743e+00,6.848452849187559588e-01,7.286153391110604671e-01
1.118622010965174100e-02,1.488417593682493378e-01,1.579234364188816242e+00,6.852602305032731156e-01,7.282289899045317760e-01
1.170676727678333744e-02,1.552814490445813822e-01,1.579048827988485115e+00,6.851957583327190626e-01,7.282958384838161825e-01
1.183411924923734315e-02,1.572832546503311890e-01,1.579091329865286220e+00,6.852107849182212940e-01,7.282807987269752648e-01
1.184081995574503415e-02,1.581887151839947159e-01,1.579072365589118121e+00,6.852035490263252981e-01,7.282869449737456868e-01
1.184752071015357858e-02,1.590941821904579834e-01,1.579053401177381577e+00,6.851963130827027904e-01,7.282930912644532961e-01
1.185422146456212300e-02,1.599996491969212509e-01,1.579034436765645033e+00,6.851890771390801715e-01,7.282992375551609054e-01
1.186092217106981400e-02,1.609051097305848055e-01,1.579015472489476934e+00,6.851818412471842867e-01,7.283053838019313275e-01
1.457818731749238594e-02,1.958712928000971853e-01,1.577431523620471898e+00,6.846070000878949902e-01,7.288501152242234937e-01
1.503973473494005057e-02,2.020457377758534956e-01,1.577970470429058247e+00,6.848070625869879802e-01,7.286695221263621569e-01
1.566473079564694240e-02,2.083593145698743876e-01,1.577308791055349602e+00,6.845692135010108537e-01,7.288995166203342535e-01
1.687038912032750096e-02,2.158053670309582062e-01,1.580228722493584481e+00,6.856252244427372133e-01,7.278914072851859762e-01
1.733251604120282854e-02,2.208873142999235595e-01,1.579924487629563501e+00,6.855123294462952543e-01,7.279933983428291677e-01
1.737250325767202702e-02,2.214149503475975334e-01,1.579925017267366005e+00,6.855119882028265499e-01,7.279926496835841254e-01
1.741249075999492038e-02,2.219425901671448764e-01,1.579925546908954814e+00,6.855116469569184634e-01,7.279919010189872530e-01
1.745247826231781374e-02,2.224702299866922195e-01,1.579926076550543623e+00,6.855113057110103769e-01,7.279911523543904917e-01
1.893474070325154579e-02,2.487395770231593528e-01,1.579922688959605859e+00,6.855188216361054465e-01,7.280016047065686058e-01
1.970675216572100735e-02,2.562291909541638546e-01,1.579882929592747232e+00,6.855114986824402123e-01,7.280228252634026731e-01
2.014618672296199925e-02,2.629575586646088481e-01,1.580339986679283992e+00,6.856767522572663198e-01,7.278649770982860145e-01
2.052447887023793605e-02,2.686321341040280308e-01,1.580424149453018234e+00,6.857063254902308058e-01,7.278350016318114735e-01
2.100049227660205284e-02,2.762124985294478474e-01,1.581550924247341561e+00,6.861163603840634284e-01,7.274486639101833685e-01
2.161494445654019506e-02,2.828231039565728411e-01,1.581448298480781833e+00,6.860784711369085631e-01,7.274832749365437445e-01
2.169340874311229822e-02,2.838516937715284683e-01,1.581529336617617743e+00,6.861081209796091596e-01,7.274556589488406777e-01
2.172981266812392537e-02,2.843545233006473105e-01,1.581661918024087843e+00,6.861564336735835878e-01,7.274102708510750137e-01
2.176621659313554905e-02,2.848573528297660973e-01,1.581794499430557721e+00,6.862047463675579051e-01,7.273648827533094607e-01
2.187644042558186189e-02,2.862911287783814207e-01,1.581914205397039641e+00,6.862482348754477268e-01,7.273237621153463284e-01
2.416429962809674148e-02,3.158987999495834753e-01,1.581776036605184732e+00,6.861933666759583161e-01,7.273662724269752688e-01
2.456807864952235271e-02,3.225262466529347227e-01,1.581624963002608464e+00,6.861399612983921648e-01,7.274197353348491601e-01
2.500246551484179569e-02,3.291750634377405005e-01,1.581527824766898016e+00,6.861059679781461584e-01,7.274544775841645938e-01
2.525518728586946884e-02,3.356461733241282719e-01,1.583463107079178478e+00,6.868116113168690751e-01,7.267924021658259681e-01
2.563406075710661716e-02,3.423095363715698558e-01,1.582785052377741364e+00,6.865661509315580391e-01,7.270262478170366194e-01
2.567488765023940092e-02,3.432743345542871305e-01,1.582616130070939597e+00,6.865047771347591032e-01,7.270842694768276937e-01
2.571621566897665592e-02,3.437099162435329758e-01,1.582636227900796388e+00,6.865119697380874797e-01,7.270772503236849760e-01
2.575754368771391092e-02,3.441454979327788766e-01,1.582656325730653402e+00,6.865191623414158562e-01,7.270702311705421472e-01
2.579887141101468509e-02,3.445810765082359395e-01,1.582676423416839562e+00,6.865263548933272508e-01,7.270632120675764032e-01
2.819779837330606623e-02,3.755208322628263984e-01,1.585625482604769765e+00,6.875919804325298923e-01,7.260440956427086645e-01
2.845079745635331267e-02,3.822778471027811209e-01,1.586743145505582486e+00,6.879963688620384099e-01,7.256584257050586739e-01
2.917778999862677761e-02,3.890124386976314130e-01,1.589845707775079608e+00,6.891254980886851733e-01,7.245947538180889103e-01
2.949320995598163006e-02,3.959832495199456792e-01,1.594212186135086640e+00,6.907063551802161694e-01,7.230890648961457723e-01
3.008248114301983675e-02,4.028448223207918288e-01,1.599001499942859450e+00,6.924367907306913095e-01,7.214338920488190254e-01
3.026739519291844413e-02,4.056917808099522182e-01,1.601111650928681129e+00,6.931978201234528791e-01,7.207031750944263848e-01
3.031744657226983011e-02,4.062423853439243726e-01,1.601628568919515772e+00,6.933838827360260249e-01,7.205237941729637496e-01
3.036749830941986444e-02,4.067929938139629997e-01,1.602145490605604072e+00,6.935699466786914291e-01,7.203444119691737590e-01
3.041755004656989531e-02,4.073436022840016824e-01,1.602662412291692595e+00,6.937560106213567224e-01,7.201650297653837685e-01
3.189908288093781102e-02,4.366069582105517877e-01,1.633290877508013939e+00,7.046946693768937342e-01,7.094482654738659688e-01
3.205645943098302947e-02,4.434885656765710227e-01,1.640557052492694678e+00,7.072711522917177751e-01,7.068870213139946124e-01
3.184782438123554688e-02,4.495127693593824469e-01,1.646636479876546266e+00,7.094209063929843850e-01,7.047381199213934577e-01
