odom_x, odom_y, odom_theta, odom_vx, odom_vy, odom_om
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.166958123117024441e-05,-1.123390803184996844e-07,-1.557301593105463644e-04,6.750982822290409798e-04,-6.368872895921855821e-08,-2.196726627631313215e-03
7.239861050925692262e-04,-1.553315496003621816e-06,-1.199247540581150663e-03,9.997158382647388514e-03,-4.462688484715860712e-05,-1.664937000123465141e-02
2.010597023127295036e-03,-5.576053036273934863e-06,-9.601985705707102511e-04,3.537020265769263982e-02,-3.152482222690634124e-04,-1.179900210690168656e-02
3.659838276889359858e-03,-1.472690880161312441e-05,-4.528876837620921555e-04,5.512241699798263450e-02,-1.084237544333094706e-03,-4.401055965562812068e-03
7.644317173296680257e-03,-4.141592000205105204e-05,9.618488978812005531e-04,9.710136342336261883e-02,-3.425140476239273840e-03,1.553171932449695473e-02
9.165615575107208604e-03,-6.918586187967344767e-05,2.373350977803591333e-03,1.272036596311635903e-01,-5.648155891524379683e-03,3.804193448549979956e-02
1.560098937366027720e-02,-4.895799773704374001e-05,6.458230916141231154e-03,1.512627217373958000e-01,-9.694550077240701377e-03,6.565440603517534723e-02
2.748000460543651921e-02,6.027343270612116329e-06,1.443346675158219822e-02,1.856943161824576582e-01,-1.685081148194796791e-02,1.048353171608465417e-01
3.379235241791986311e-02,8.630764646706924690e-05,2.121830960665963342e-02,2.073050860940206241e-01,-2.059325109656574490e-02,1.326919197924526228e-01
4.122711972465094993e-02,2.472246255892426164e-04,2.870880519219874347e-02,2.173051687063695669e-01,-2.558733012135730109e-02,1.508554299727009607e-01
4.852767124309478874e-02,4.692759424075888244e-04,3.711620996573959663e-02,2.163063403873274060e-01,-3.048333272273759734e-02,1.801787243444950837e-01
5.550403320482935610e-02,7.832537279378343903e-04,4.704407673347509034e-02,2.103375618344478226e-01,-3.267309485406839215e-02,2.176146965830964009e-01
6.511424887908714987e-02,1.373882844961741732e-03,6.008502488057436419e-02,2.106790388276009174e-01,-3.597327513892141504e-02,2.383539521059764021e-01
7.144955890762694217e-02,1.796116414424948080e-03,7.172238922612626799e-02,2.063367287928316862e-01,-3.877826022551440766e-02,2.565329213996997426e-01
7.322716468582024518e-02,1.904890941584945442e-03,7.950027331200730518e-02,2.009234545800064886e-01,-4.146813339054063186e-02,2.746860960304463584e-01
8.339153364655116363e-02,2.842024679801204764e-03,9.222195877118662122e-02,2.018142544590116327e-01,-4.429314885636576049e-02,2.850785599057179542e-01
8.975210597154002767e-02,3.430607279391509508e-03,1.037500735935313612e-01,1.992050063746218791e-01,-4.714704904321339457e-02,3.078982385338215888e-01
9.501078955923515645e-02,3.988064629257354055e-03,1.142139157312374309e-01,1.917923560236044489e-01,-4.992430251092857402e-02,3.254457987191090584e-01
1.012981900925692541e-01,4.757122199432998674e-03,1.264751920988265166e-01,1.876140224542606483e-01,-5.256504051895805746e-02,3.377909934614269361e-01
1.068981922643844479e-01,5.547220583264031099e-03,1.392975912003152072e-01,1.755511443765563340e-01,-5.470726566437858485e-02,3.476747238895012693e-01
1.123923793616416200e-01,6.336094522587093839e-03,1.521501440613438338e-01,1.623836006478422411e-01,-5.678834439504235054e-02,3.573087588181992347e-01
1.170584292962108808e-01,7.121064712527291375e-03,1.673375296381058308e-01,1.497394174789478116e-01,-5.752730739496031420e-02,3.945523413807349167e-01
1.186445106641510622e-01,7.408701569717204144e-03,1.781155782195711634e-01,1.443311685008831780e-01,-5.814317828313613629e-02,4.214847364508889083e-01
1.251490293151842348e-01,8.727474002039327730e-03,1.973894328587366132e-01,1.379971556871890104e-01,-5.781700312595074859e-02,4.342290692484939707e-01
1.297911027676952322e-01,9.739316140359723442e-03,2.147592853793018064e-01,1.334333911761692582e-01,-5.854775015492051649e-02,4.370995091675808353e-01
1.342524370452490012e-01,1.079632312284507269e-02,2.310857113488262726e-01,1.302439352525464333e-01,-5.898444091968721437e-02,4.296929170604646964e-01
1.390502265329593978e-01,1.202694113270887620e-02,2.476652512577964538e-01,1.290579472557676910e-01,-5.942261070169242015e-02,4.299042945477216104e-01
1.449808837076747015e-01,1.365811858664856167e-02,2.688008950759477877e-01,1.290398554532290742e-01,-5.995150589643905709e-02,4.523154082245717245e-01
1.484161057569614306e-01,1.467792010938246371e-02,2.856991411892744193e-01,1.286507195754047483e-01,-6.074243481334765105e-02,4.659639345363257856e-01
1.534347365482014447e-01,1.624220723302616243e-02,3.042877601317418579e-01,1.276577214642577174e-01,-6.149733858270293313e-02,4.699608727497912586e-01
1.568171739195028669e-01,1.738001772426044783e-02,3.197445579184137743e-01,1.289838430147470238e-01,-6.130497051471547193e-02,4.714204608422737919e-01
1.624193018243725029e-01,1.935095880166255722e-02,3.379971010134806275e-01,1.328751003574646650e-01,-6.123739285079250055e-02,4.631146869493064644e-01
1.660522129936087554e-01,2.069068402657433733e-02,3.531488432726491156e-01,1.351975075116122749e-01,-6.066518298385981112e-02,4.566785817191694186e-01
1.684843187226742200e-01,2.160975050042605178e-02,3.656280449651462816e-01,1.411375281885270394e-01,-6.186370147205139114e-02,4.571245112270421740e-01
1.739846773294889404e-01,2.382752134529394009e-02,3.820796392100542782e-01,1.474488127771380608e-01,-6.291307183610872489e-02,4.604643696080548687e-01
1.801726694096245085e-01,2.643661261269699206e-02,4.004518933782416079e-01,1.482718202282058972e-01,-6.289756574867212680e-02,4.572641802299671765e-01
1.853309902116753727e-01,2.873463771678588449e-02,4.177128096003858149e-01,1.488549172492039108e-01,-6.265121764850652142e-02,4.497427220745044973e-01
1.901321532360421562e-01,3.095807819914208822e-02,4.340358542656608809e-01,1.507349916644663557e-01,-6.310266424104889194e-02,4.476614933860881274e-01
1.947380971001058669e-01,3.319118285866633905e-02,4.501431949251274989e-01,1.506312367271388786e-01,-6.290477021558112114e-02,4.523338505198169490e-01
1.989878434945567820e-01,3.531908346421141348e-02,4.657774895122612224e-01,1.498826650922174819e-01,-6.341349466090454023e-02,4.574490654889258878e-01
2.030833880720355478e-01,3.746442586447155942e-02,4.811433400530049642e-01,1.481818542989132015e-01,-6.302416191858792316e-02,4.535654755794727433e-01
2.048419555772064138e-01,3.840153378116378802e-02,4.920576388304351845e-01,1.460052543034703054e-01,-6.330653763643218079e-02,4.498691263503595827e-01
2.105116324174897136e-01,4.156678328194500505e-02,5.079936199909717010e-01,1.471036353533641261e-01,-6.266458320968278095e-02,4.492304192314443001e-01
2.148809762289380365e-01,4.410898253564456833e-02,5.225873467218274948e-01,1.467568354522834906e-01,-6.297473785383986278e-02,4.495853611204046474e-01
2.190061270937986859e-01,4.652648419408420694e-02,5.368996535568855144e-01,1.461716587104325005e-01,-6.342146188194866530e-02,4.500087886331223253e-01
2.237110341806483604e-01,4.941113744011978171e-02,5.531462288911194181e-01,1.455507555141614673e-01,-6.404316535919810094e-02,4.516470340070177225e-01
2.254087043688884073e-01,5.049956592319084642e-02,5.642021925417722850e-01,1.443433615950999171e-01,-6.326326602857677839e-02,4.547400723022761992e-01
2.315324236934058200e-01,5.449876478931020563e-02,5.816061706280255539e-01,1.470434768631788125e-01,-6.388821499564127648e-02,4.561104168712215579e-01
2.362724375022600132e-01,5.773254288554967306e-02,5.983759858052037917e-01,1.491384044561497590e-01,-6.317401591982342579e-02,4.539705603644003107e-01
2.403409239979669154e-01,6.059810586601859644e-02,6.143351140579598191e-01,1.488170633578205782e-01,-6.351990516559695432e-02,4.456222293817745927e-01
2.442493432875750270e-01,6.345773924786649034e-02,6.294488620439396831e-01,1.480125736888129595e-01,-6.286230147479597574e-02,4.475879407982511493e-01
2.483219695711103570e-01,6.652872239104398733e-02,6.452625279322603546e-01,1.466073814020664168e-01,-6.287329512345680993e-02,4.498797527426146581e-01
2.522597992227493258e-01,6.959080912202247893e-02,6.608898366523930923e-01,1.474045360069500543e-01,-6.288780909824835674e-02,4.596526826487064010e-01
2.561023760654717041e-01,7.265060216449578667e-02,6.763032145551611807e-01,1.471566072781483603e-01,-6.409081828748931786e-02,4.606288302869944729e-01
2.597138838489002066e-01,7.563763827720372535e-02,6.909402596604210522e-01,1.481745270936451198e-01,-6.382480922215007235e-02,4.538958563317715411e-01
2.634950313566629121e-01,7.885830062259556461e-02,7.058443146898346621e-01,1.492695233249548836e-01,-6.393971331612043063e-02,4.497455374673051121e-01
2.661605565411525043e-01,8.118835988704163620e-02,7.188400109123564974e-01,1.504157857504487272e-01,-6.359371088473034228e-02,4.453521458430134694e-01
2.680721746037826869e-01,8.290610402040295146e-02,7.296723643433439266e-01,1.500926063873037619e-01,-6.330830889694365193e-02,4.474697800058952124e-01
2.697178244609715336e-01,8.438576277874969278e-02,7.391903681979344887e-01,1.485115122561995460e-01,-6.389713210499486928e-02,4.545802532893602477e-01
2.730524395526293668e-01,8.750607176691370392e-02,7.513503722904795179e-01,1.472758408927467844e-01,-6.566340950939535126e-02,4.600357548497659987e-01
2.774400465808859462e-01,9.170837547767941855e-02,7.665501897579191093e-01,1.490211612529765417e-01,-6.660188606550500323e-02,4.631572897789664189e-01
2.813326579197406585e-01,9.555353829716696501e-02,7.818123613222857093e-01,1.511455611859621184e-01,-6.702292327459673238e-02,4.647578218050916754e-01
2.866585654511559222e-01,1.011090239044318828e-01,8.018757599640371492e-01,1.496225938631246810e-01,-6.833013996140517576e-02,4.696066217397115716e-01
2.895188522981494428e-01,1.041377854404243741e-01,8.182260948165659409e-01,1.480099223597664271e-01,-7.001819255617031112e-02,4.747515360641166859e-01
2.919352586047914144e-01,1.067903204429789255e-01,8.313621257236796236e-01,1.483929704231875535e-01,-6.967154870102852671e-02,4.770672420666895452e-01
2.968506153432799444e-01,1.124559419493497830e-01,8.496169331696682425e-01,1.490719231226375063e-01,-6.930835792895501113e-02,4.760259391374067617e-01
2.990187016143683318e-01,1.149927704471624262e-01,8.629458678856766207e-01,1.515082494586237893e-01,-6.915162787844156278e-02,4.693728383879396393e-01
3.018885367581450319e-01,1.184488394553787211e-01,8.761134827822301130e-01,1.583286138036579249e-01,-7.072302829644593059e-02,4.568816805713761253e-01
3.048923853324453370e-01,1.220712663309684032e-01,8.893711133848463124e-01,1.655971945031307069e-01,-7.248200844078800387e-02,4.438401333751574307e-01
3.080232004718406746e-01,1.260409292210913634e-01,9.026324308047632972e-01,1.679057395347745008e-01,-7.160293195553631140e-02,4.327313616731893187e-01
3.112399978003595469e-01,1.302182374089119188e-01,9.159032956291867089e-01,1.644765823742568855e-01,-7.183770074817355522e-02,4.218419103621616761e-01
3.145904100666372938e-01,1.347159847688768064e-01,9.295367324904035833e-01,1.662761721492826417e-01,-7.109395857703509902e-02,4.219090833137077445e-01
3.178218545177527443e-01,1.391348821001756331e-01,9.434703666216143203e-01,1.664008916976436325e-01,-7.257477429393002777e-02,4.218220348203027270e-01
3.210537894122965086e-01,1.437137278857626432e-01,9.584299464480784403e-01,1.635244081713322362e-01,-7.381794140012813699e-02,4.211043517067356579e-01
3.244832631780329990e-01,1.487606772735950988e-01,9.735731866479341301e-01,1.620320277188310176e-01,-7.480026431545465371e-02,4.215987181327225941e-01
3.285249684725771724e-01,1.549112377006226227e-01,9.907635444885224407e-01,1.612032456168277228e-01,-7.519361180135195055e-02,4.227966027718179642e-01
3.303104008569665018e-01,1.576784258533511229e-01,1.003312485527179554e+00,1.614052684568591522e-01,-7.649840444084778091e-02,4.267010284412075527e-01
3.334520792175936776e-01,1.627597606001929265e-01,1.018431715121941750e+00,1.619258040897615381e-01,-7.833016001287765318e-02,4.318287723916939824e-01
3.366896165374134164e-01,1.682006916781902672e-01,1.034604350743333123e+00,1.606343550665535469e-01,-7.736786520001358303e-02,4.266281015262728404e-01
3.383704522631026390e-01,1.711089996762995835e-01,1.046608630849626964e+00,1.600362757707666506e-01,-7.717839444597968113e-02,4.225447414940976532e-01
3.407248712599448282e-01,1.753072401099164679e-01,1.059544159232777005e+00,1.583332561577920350e-01,-7.715399231380168366e-02,4.203644081964061363e-01
3.423739587065742218e-01,1.783223655110485473e-01,1.071120825617491779e+00,1.525630209298120543e-01,-7.687003518979441952e-02,4.207495591031171212e-01
3.428015718645103793e-01,1.791387984244116882e-01,1.078690597348249902e+00,1.418545900597970311e-01,-7.649893385825395908e-02,4.274716432176872138e-01
3.460099143492380569e-01,1.856908632107452106e-01,1.095713433044970264e+00,1.345595023000625556e-01,-7.561197753446195768e-02,4.373639075628326101e-01
3.498870809692741779e-01,1.937724342121962817e-01,1.118985967625836464e+00,1.325616558961005553e-01,-7.464409835786248171e-02,4.482586791561933293e-01
3.522194284317151647e-01,1.988731163415818626e-01,1.139411622283962533e+00,1.299157236741745880e-01,-7.406431993554161985e-02,4.537180436617326840e-01
3.532151976148831807e-01,2.011250940189263925e-01,1.153970286761828445e+00,1.278976371091144204e-01,-7.378289231122091285e-02,4.554689579857598147e-01
3.544706964833618246e-01,2.041280863340568241e-01,1.167890364248737933e+00,1.306746781343494090e-01,-7.295736575351646769e-02,4.545356406177913922e-01
3.551329983896748255e-01,2.057664120897565729e-01,1.178240329738169390e+00,1.329448308433072712e-01,-7.191038270550449696e-02,4.529911211098231472e-01
3.580830966399594084e-01,2.133646434599319186e-01,1.198501915572585785e+00,1.334185667926152119e-01,-7.182120522318836964e-02,4.620475451821894342e-01
3.602730228912245924e-01,2.193023377675255015e-01,1.218898667308553785e+00,1.350742589123151149e-01,-7.089355820282555731e-02,4.640407774362733662e-01
3.618187995913467181e-01,2.238643301000529107e-01,1.237304063225711293e+00,1.341632560682721742e-01,-7.130042085179111311e-02,4.667845381618513922e-01
3.633195934333595112e-01,2.283342934815034697e-01,1.255543096806529313e+00,1.329746323052875268e-01,-7.185593247981283960e-02,4.697421155608846877e-01
3.645702558201579513e-01,2.324350035699061512e-01,1.272547024088319656e+00,1.356706734411035620e-01,-7.179125976174773049e-02,4.678129466671788195e-01
3.657487363927362511e-01,2.365768327177479036e-01,1.288683452476837576e+00,1.316812465201039617e-01,-7.076963913538213136e-02,4.651191574778873461e-01
3.662604879429557925e-01,2.384615688614669105e-01,1.300410830302514364e+00,1.311185789164602544e-01,-7.086703498734370221e-02,4.725121918427235834e-01
3.678801796940213142e-01,2.447136848672509246e-01,1.317883439765101139e+00,1.333138020468433715e-01,-6.990567455293522636e-02,4.726756849788772419e-01
3.690167962885248509e-01,2.494020116639140694e-01,1.334602431498582265e+00,1.315123591875382303e-01,-6.973839490679334396e-02,4.712817404299002866e-01
3.699538935778903248e-01,2.536398435448495303e-01,1.350687578217767193e+00,1.297515764467366828e-01,-6.878665910528568295e-02,4.726436861127366607e-01
3.707231005092482823e-01,2.573595323912921673e-01,1.365859521229952911e+00,1.311878698543944288e-01,-6.817589354828539061e-02,4.776769245390234397e-01
3.710820613508111765e-01,2.592970287773190829e-01,1.377438894041148387e+00,1.285522076981243378e-01,-6.704096635921376335e-02,4.778365490122877812e-01
3.717056868745902687e-01,2.627691698023721378e-01,1.391116372136918411e+00,1.283425324076427343e-01,-6.648922954071190272e-02,4.794252773547021951e-01
3.723931449933609583e-01,2.668376668903042481e-01,1.405450107735601417e+00,1.277365351631050416e-01,-6.639137096418543105e-02,4.836475218732077530e-01
3.729773922522172658e-01,2.707062941584046922e-01,1.420014661334197514e+00,1.244047257536658874e-01,-6.520898048638988642e-02,4.875062831157236931e-01
3.735276625804135886e-01,2.748065357322171387e-01,1.435144116350266286e+00,1.233155025267066301e-01,-6.423489892458585093e-02,4.809169380220356671e-01
3.741863129487347228e-01,2.805886714736364751e-01,1.453365011546748242e+00,1.230371679520345790e-01,-6.324237870931012639e-02,4.762956716059280060e-01
3.747725687210936574e-01,2.865110835388636756e-01,1.473395096013509153e+00,1.268709842636071838e-01,-6.291657624025039086e-02,4.840959091813842874e-01
3.751375621673197491e-01,2.911245077041211271e-01,1.491443004889898782e+00,1.283245926178662732e-01,-6.236787187827728951e-02,4.849381214721495414e-01
3.753964896570636256e-01,2.955662772802023497e-01,1.509387362538574084e+00,1.257287170241766228e-01,-6.175901119457830740e-02,4.873033224688079201e-01
3.755696186096253442e-01,2.999331337929556085e-01,1.527186761281790428e+00,1.279400844916150637e-01,-6.084590042004869859e-02,4.910370220849297196e-01
3.756892812747779087e-01,3.041701052401203365e-01,1.544019024668711104e+00,1.258722285345033609e-01,-6.160145614272097281e-02,4.838481401400375193e-01
3.757230366268926591e-01,3.083562247958047120e-01,1.560608355640594302e+00,1.258835761643649631e-01,-6.104618815049631109e-02,4.845381069777157101e-01
3.756993776300538435e-01,3.124241398297195049e-01,1.576273047064638888e+00,1.278635285914344333e-01,-6.075274781539204139e-02,4.809948432112887695e-01
3.755869831758727462e-01,3.169509613275420801e-01,1.592417881294440063e+00,1.264345798522880648e-01,-5.970573578291622080e-02,4.781353755571706166e-01
3.754313835601683080e-01,3.211488588798194210e-01,1.608085634625783467e+00,1.255902806348904999e-01,-5.937462653909195837e-02,4.806817714567178657e-01
3.751781828789199635e-01,3.252707462086939505e-01,1.624401665080707380e+00,1.256492853529324882e-01,-5.888635463596999381e-02,4.832641875979620250e-01
3.749164897311182965e-01,3.293911519022578727e-01,1.640784302650074133e+00,1.257738988565360871e-01,-5.837223097239588321e-02,4.857878004643221281e-01
3.745451499318733779e-01,3.334968529972083262e-01,1.656916226961703709e+00,1.290288130416253343e-01,-5.717726862054376552e-02,4.851747461611508050e-01
3.740928998910062475e-01,3.378783528968047900e-01,1.673182622505523520e+00,1.291171720282956459e-01,-5.712159629147532669e-02,4.847002787270063284e-01
3.738453923889281105e-01,3.398576333497398960e-01,1.684894823905250805e+00,1.291829235666105136e-01,-5.621036298606904569e-02,4.848429701012875737e-01
3.730853181101802529e-01,3.458005415044821951e-01,1.703013815650056495e+00,1.284966524377283148e-01,-5.722511510541291452e-02,4.885260181372367838e-01
3.724126045682750741e-01,3.502841291543439817e-01,1.719481071600267752e+00,1.260447867353981788e-01,-5.624005228294942649e-02,4.860794386928076194e-01
3.717212905504186926e-01,3.544481042956499350e-01,1.735468230663705702e+00,1.250002328925073070e-01,-5.602344471491352285e-02,4.833849211939695301e-01
3.709191946731158485e-01,3.587574885633748600e-01,1.752252549115998370e+00,1.252744732701635555e-01,-5.522872019079860112e-02,4.816113106034072278e-01
3.700984613459209482e-01,3.628419893165645282e-01,1.768413342313144287e+00,1.223159497680271629e-01,-5.509650513086854912e-02,4.799839811081600405e-01
3.692053881273178462e-01,3.669036961373232097e-01,1.784942164677305820e+00,1.234972794415311326e-01,-5.441458754531657005e-02,4.792498956816543809e-01
3.683074918273049336e-01,3.707181436773991923e-01,1.801086208838175162e+00,1.237749418825565134e-01,-5.411544383570666278e-02,4.827477777578610962e-01
3.672675131234043322e-01,3.748172949446632596e-01,1.817011169254305392e+00,1.241908074828899505e-01,-5.350272230498272913e-02,4.830525313963309197e-01
3.664905416755724898e-01,3.777800805657691718e-01,1.830539844435825403e+00,1.253140846858526447e-01,-5.369297537646450930e-02,4.810034471377641063e-01
3.659111028303635438e-01,3.799435532713424379e-01,1.842042652411635562e+00,1.234803851098451172e-01,-5.537367064006911560e-02,4.793870542690923386e-01
3.649325038413724909e-01,3.834516144528500314e-01,1.855166937664523674e+00,1.238541148393406954e-01,-5.821877378606219594e-02,4.793121451060941007e-01
3.632418162431811925e-01,3.889310786533230480e-01,1.872698846574749387e+00,1.269571756927410089e-01,-5.936459479568221426e-02,4.796118178104966101e-01
3.613348655543838217e-01,3.946689695886806404e-01,1.891780127478242868e+00,1.282513135367124857e-01,-5.866552427219703242e-02,4.781778243912948034e-01
3.603586892031768740e-01,3.974646131522600601e-01,1.905816151012900583e+00,1.285837742776027581e-01,-5.751171890774050416e-02,4.762593262625304802e-01
3.585294496440582512e-01,4.024383538821716955e-01,1.923040331943885350e+00,1.293790682916529378e-01,-5.850172211858591792e-02,4.814223296018694254e-01
3.566891156289421771e-01,4.071943477465609917e-01,1.941209751524990645e+00,1.285382293007347188e-01,-5.801487060603439938e-02,4.801877229712407935e-01
3.550405800374489274e-01,4.112466188014123891e-01,1.958638533879703436e+00,1.299171609961957130e-01,-5.837880633513636147e-02,4.825425064007376474e-01
3.531870767331188321e-01,4.155222556828505054e-01,1.976180905256388787e+00,1.310873958544847562e-01,-5.748200618435920367e-02,4.857260973538394255e-01
3.513907099091729269e-01,4.195370543194811286e-01,1.991802686135565104e+00,1.320496207581333126e-01,-5.731762737762872290e-02,4.809884953179902056e-01
3.495307483598349418e-01,4.234644397251792758e-01,2.007008316922936686e+00,1.312552038876023119e-01,-5.701467373538456757e-02,4.771366155140274179e-01
3.476644588785145484e-01,4.273868777455208656e-01,2.022201716593383214e+00,1.303360384607961664e-01,-5.668438777970754433e-02,4.734680993589620579e-01
3.457689411970298332e-01,4.311228061151091695e-01,2.037554140556472326e+00,1.324361148079895856e-01,-5.555477352455837764e-02,4.746738472190507041e-01
3.436128013991998631e-01,4.352353402356915479e-01,2.053782138683891478e+00,1.326074474236772494e-01,-5.566433222160507843e-02,4.755330879666498922e-01
3.415168612508617252e-01,4.390558331791993840e-01,2.069874160467338076e+00,1.321645486729223495e-01,-5.481958753859452610e-02,4.752771050665102748e-01
3.393144134172267901e-01,4.429761588326188715e-01,2.085928725150230090e+00,1.307416751932488630e-01,-5.595998397509460709e-02,4.760890692879946040e-01
3.371542455564273122e-01,4.466344260900982355e-01,2.101876546273916180e+00,1.333296934331815176e-01,-5.503535174245784145e-02,4.792052554374214290e-01
3.349571084716160274e-01,4.502459304025332454e-01,2.117048688042498128e+00,1.291373930297455008e-01,-5.489309121865482838e-02,4.738167197451843005e-01
3.324772735875034524e-01,4.541742922211299271e-01,2.132558502862551109e+00,1.293937917360510614e-01,-5.413722154475714837e-02,4.740762734792332567e-01
3.306469953913046544e-01,4.570228482692653138e-01,2.146301040200481847e+00,1.335118029071750978e-01,-5.455645552019332267e-02,4.721029026234711545e-01
3.288582609819437064e-01,4.596926320644590391e-01,2.158982669961039491e+00,1.332430365924157090e-01,-5.494554199680375811e-02,4.731664031408885918e-01
3.255968056919529841e-01,4.644394350838464969e-01,2.176015323762644282e+00,1.328637727015112846e-01,-5.467102931210031380e-02,4.772570832646101380e-01
3.226734995045301146e-01,4.685197124324279039e-01,2.192875250569301215e+00,1.361058690376977243e-01,-5.442259602609410968e-02,4.763586179511968832e-01
3.198240701190932511e-01,4.723633988394814742e-01,2.209274091879513957e+00,1.352204440364136728e-01,-5.430635738044776312e-02,4.714213461477122502e-01
3.181862747073112008e-01,4.745405797658357461e-01,2.222044496655362522e+00,1.334822893885620199e-01,-5.505110175720902971e-02,4.660209837683252920e-01
3.154676349798572477e-01,4.779893495810685344e-01,2.236201203900443968e+00,1.370413107367350058e-01,-5.541239840070689981e-02,4.653497643479101442e-01
3.118518248924072589e-01,4.824761370085665635e-01,2.252501748551349436e+00,1.394738801913174286e-01,-5.547048505090775711e-02,4.606797312983049175e-01
3.100710000434621638e-01,4.846571233988632432e-01,2.264525354758825326e+00,1.391214184657093289e-01,-5.630904868964600740e-02,4.527206006070471078e-01
3.065630361386536551e-01,4.887256186438149741e-01,2.280494779210102685e+00,1.366381291811006038e-01,-5.669134324019027560e-02,4.529545609395724814e-01
3.026788954167239365e-01,4.930851940366098307e-01,2.298457105844849302e+00,1.374145628136871078e-01,-5.588337693268875112e-02,4.559600476513086531e-01
3.009819672783576872e-01,4.949320649313810883e-01,2.311373231030605879e+00,1.387005341281926929e-01,-5.470917538466375102e-02,4.581660822241551689e-01
2.971502145233060888e-01,4.989810002471084527e-01,2.328439919077383902e+00,1.384565289552019685e-01,-5.485014855227967473e-02,4.689610399687441644e-01
2.929850103410405748e-01,5.032239601267264328e-01,2.346097285122197285e+00,1.392623949385391191e-01,-5.387310258540869284e-02,4.758926314837814697e-01
2.895827007160007849e-01,5.066355637820872948e-01,2.361935888018640295e+00,1.396121187593894752e-01,-5.554128401877200805e-02,4.805877730539566683e-01
2.862415095909231488e-01,5.097908758288007824e-01,2.378070227045946616e+00,1.385283685894749539e-01,-5.532353552775997468e-02,4.785015044666018902e-01
2.829012549697003664e-01,5.129298360601612927e-01,2.394219370242004263e+00,1.372984853393969529e-01,-5.493356580414977819e-02,4.759110359680213675e-01
2.798839113312049376e-01,5.156347256005772151e-01,2.408470574523771557e+00,1.328567491957944047e-01,-5.386179360919934878e-02,4.713107710056413935e-01
2.785385423967170482e-01,5.168269361812601881e-01,2.418418977440989881e+00,1.362862717458890316e-01,-5.468910535179627441e-02,4.639931098065078197e-01
2.737901893313473001e-01,5.208881068440630591e-01,2.434728091336953781e+00,1.397455938395486541e-01,-5.348039704939579198e-02,4.593932386413339120e-01
2.714624473605035671e-01,5.228095964178568478e-01,2.446881982386375665e+00,1.407697181976752532e-01,-5.258103432647266012e-02,4.555956449432483901e-01
2.661406910858586383e-01,5.271123740146446135e-01,2.464191176418491835e+00,1.403230435359684725e-01,-5.271900093819833349e-02,4.526019681249535132e-01
2.627058671232374021e-01,5.297991624528274324e-01,2.479046648807652353e+00,1.441371167714995405e-01,-5.201891599684412004e-02,4.526053141434044358e-01
2.600132676591279668e-01,5.318289617306659611e-01,2.491539112616285134e+00,1.479801663633938669e-01,-5.224359972224079662e-02,4.501740092463063503e-01
2.543850360549131939e-01,5.359639562074878238e-01,2.508746170782339746e+00,1.495866854016096870e-01,-5.218174056775969766e-02,4.441186979526419165e-01
2.507869534240226850e-01,5.385688901983376464e-01,2.523826268677574092e+00,1.517793797242624199e-01,-5.446011095999333390e-02,4.420747377758890151e-01
2.474979722446292718e-01,5.408474376719422105e-01,2.537634632212228958e+00,1.517555802245100782e-01,-5.613295253398223328e-02,4.451011633066404016e-01
2.419826822459959781e-01,5.445232862480361424e-01,2.555201268748729770e+00,1.502742639616699849e-01,-5.606695537157539017e-02,4.539236014451037415e-01
2.372466837751428526e-01,5.475590111105032021e-01,2.571813625591182095e+00,1.482644715231246080e-01,-5.576289032528802814e-02,4.561719030805762576e-01
2.329195966832613984e-01,5.502329457203821717e-01,2.587285403004705220e+00,1.470569617581705124e-01,-5.539284130391897154e-02,4.511818864996963718e-01
2.287066453969526791e-01,5.527751740687779636e-01,2.601917760841126803e+00,1.493993617552172026e-01,-5.638610438464584929e-02,4.437295100369052503e-01
2.245073690878639228e-01,5.552211955281811662e-01,2.615933560786412482e+00,1.543288868816637960e-01,-5.663356766473214704e-02,4.392172911097740884e-01
2.197588718983941314e-01,5.578888403335174884e-01,2.630428491054578544e+00,1.583041921001876740e-01,-5.678517912758124231e-02,4.392800574187530338e-01
2.151748128510269920e-01,5.603667370672944514e-01,2.645448832963328556e+00,1.587306175511867534e-01,-5.617595386547986902e-02,4.396584970982914120e-01
2.103773567150674095e-01,5.628948714953312393e-01,2.660246726695994379e+00,1.625886862238528352e-01,-5.768325741977274601e-02,4.388974926487738126e-01
2.057079221553117510e-01,5.652482268669927201e-01,2.674549281914794463e+00,1.661506726728304573e-01,-5.724224755241019702e-02,4.333224620565765406e-01
2.011114016223891909e-01,5.675007516309497069e-01,2.687961303843437566e+00,1.645954403712410752e-01,-5.760708202017687102e-02,4.260422749916485397e-01
